"STATION","NAME","DATE","HLY-DEWP-NORMAL","HLY-TEMP-NORMAL"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T06:00:00","27.3","32.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T07:00:00","27.3","32.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T08:00:00","28.6","34.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T09:00:00","29.2","37.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T10:00:00","29.2","40.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T11:00:00","29.0","42.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T12:00:00","28.9","44.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T13:00:00","28.8","45.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T14:00:00","28.7","45.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T15:00:00","28.7","45.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T16:00:00","28.6","43.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T17:00:00","28.8","41.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T18:00:00","28.9","39.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T19:00:00","28.9","38.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T20:00:00","28.8","37.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T21:00:00","28.6","36.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T22:00:00","28.5","35.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-16T23:00:00","28.2","35.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T00:00:00","28.0","34.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T01:00:00","27.9","34.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T02:00:00","27.7","33.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T03:00:00","27.5","33.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T04:00:00","27.5","33.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T05:00:00","27.2","32.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T06:00:00","27.0","32.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T07:00:00","26.9","32.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T08:00:00","28.2","34.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T09:00:00","28.9","37.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T10:00:00","28.9","39.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T11:00:00","28.7","41.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T12:00:00","28.6","43.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T13:00:00","28.5","44.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T14:00:00","28.3","45.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T15:00:00","28.3","44.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T16:00:00","28.2","43.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T17:00:00","28.4","40.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T18:00:00","28.5","39.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T19:00:00","28.5","37.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T20:00:00","28.4","36.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T21:00:00","28.2","36.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T22:00:00","28.1","35.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-17T23:00:00","27.8","34.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T00:00:00","27.8","34.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T01:00:00","27.5","33.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T02:00:00","27.3","33.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T03:00:00","27.2","33.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T04:00:00","27.2","32.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T05:00:00","26.9","32.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T06:00:00","26.6","32.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T07:00:00","26.5","31.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T08:00:00","27.7","33.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T09:00:00","28.4","36.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T10:00:00","28.5","39.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T11:00:00","28.3","41.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T12:00:00","28.2","43.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T13:00:00","28.1","44.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T14:00:00","28.0","44.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T15:00:00","27.9","44.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T16:00:00","27.9","43.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T17:00:00","28.0","40.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T18:00:00","28.1","38.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T19:00:00","28.1","37.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T20:00:00","28.0","36.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T21:00:00","27.8","35.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T22:00:00","27.7","35.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-18T23:00:00","27.5","34.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T00:00:00","27.4","33.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T01:00:00","27.2","33.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T02:00:00","27.1","33.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T03:00:00","26.9","32.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T04:00:00","26.9","32.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T05:00:00","26.6","31.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T06:00:00","26.3","31.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T07:00:00","26.2","31.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T08:00:00","27.4","33.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T09:00:00","28.1","36.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T10:00:00","28.2","38.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T11:00:00","28.1","41.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T12:00:00","28.0","42.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T13:00:00","27.9","43.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T14:00:00","27.8","44.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T15:00:00","27.8","44.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T16:00:00","27.7","42.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T17:00:00","27.9","40.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T18:00:00","27.9","38.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T19:00:00","27.9","36.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T20:00:00","27.8","36.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T21:00:00","27.6","35.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T22:00:00","27.5","34.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-19T23:00:00","27.3","34.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T00:00:00","27.1","33.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T01:00:00","27.0","33.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T02:00:00","26.9","32.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T03:00:00","26.8","32.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T04:00:00","26.8","32.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T05:00:00","26.5","31.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T06:00:00","26.2","31.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T07:00:00","26.1","31.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T08:00:00","27.2","33.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T09:00:00","28.0","35.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T10:00:00","28.2","38.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T11:00:00","28.1","40.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T12:00:00","28.0","42.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T13:00:00","27.9","43.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T14:00:00","27.8","44.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T15:00:00","27.8","43.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T16:00:00","27.7","42.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T17:00:00","27.9","39.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T18:00:00","27.9","38.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T19:00:00","27.8","36.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T20:00:00","27.7","35.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T21:00:00","27.5","35.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T22:00:00","27.4","34.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-20T23:00:00","27.2","33.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T00:00:00","27.0","33.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T01:00:00","27.0","33.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T02:00:00","26.9","32.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T03:00:00","26.7","32.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T04:00:00","26.7","32.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T05:00:00","26.5","31.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T06:00:00","26.2","31.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T07:00:00","26.1","31.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T08:00:00","27.2","33.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T09:00:00","28.1","35.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T10:00:00","28.3","38.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T11:00:00","28.3","40.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T12:00:00","28.2","42.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T13:00:00","28.2","43.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T14:00:00","28.0","44.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T15:00:00","28.0","43.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T16:00:00","27.9","42.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T17:00:00","28.1","39.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T18:00:00","28.1","38.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T19:00:00","28.0","36.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T20:00:00","27.9","35.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T21:00:00","27.7","35.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T22:00:00","27.5","34.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-21T23:00:00","27.3","34.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T00:00:00","27.3","33.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T01:00:00","27.1","33.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T02:00:00","27.0","32.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T03:00:00","26.9","32.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T04:00:00","26.9","32.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T05:00:00","26.7","31.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T06:00:00","26.4","31.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T07:00:00","26.2","31.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T08:00:00","27.2","32.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T09:00:00","28.1","35.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T10:00:00","28.2","38.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T11:00:00","28.2","40.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T12:00:00","28.0","41.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T13:00:00","27.9","43.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T14:00:00","27.7","43.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T15:00:00","27.8","43.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T16:00:00","27.7","41.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T17:00:00","27.8","39.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T18:00:00","27.8","37.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T19:00:00","27.7","36.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T20:00:00","27.5","35.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T21:00:00","27.4","34.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T22:00:00","27.2","34.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-22T23:00:00","26.9","33.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T00:00:00","27.0","33.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T01:00:00","26.8","32.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T02:00:00","26.7","32.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T03:00:00","26.5","32.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T04:00:00","26.5","31.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T05:00:00","26.3","31.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T06:00:00","25.9","31.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T07:00:00","25.8","30.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T08:00:00","26.7","32.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T09:00:00","27.6","35.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T10:00:00","27.8","37.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T11:00:00","27.8","39.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T12:00:00","27.6","41.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T13:00:00","27.6","42.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T14:00:00","27.4","43.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T15:00:00","27.5","42.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T16:00:00","27.4","41.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T17:00:00","27.5","38.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T18:00:00","27.5","37.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T19:00:00","27.5","35.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T20:00:00","27.3","35.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T21:00:00","27.1","34.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T22:00:00","26.9","33.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-23T23:00:00","26.6","33.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T00:00:00","26.8","32.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T01:00:00","26.4","32.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T02:00:00","26.3","32.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T03:00:00","26.2","31.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T04:00:00","26.2","31.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T05:00:00","25.9","31.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T06:00:00","25.6","30.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T07:00:00","25.4","30.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T08:00:00","26.4","32.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T09:00:00","27.4","34.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T10:00:00","27.5","37.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T11:00:00","27.5","39.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T12:00:00","27.3","41.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T13:00:00","27.3","42.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T14:00:00","27.2","42.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T15:00:00","27.2","42.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T16:00:00","27.1","40.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T17:00:00","27.2","38.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T18:00:00","27.2","36.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T19:00:00","27.2","35.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T20:00:00","27.0","34.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T21:00:00","26.8","34.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T22:00:00","26.6","33.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-24T23:00:00","26.4","32.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T00:00:00","26.6","32.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T01:00:00","26.1","32.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T02:00:00","26.0","31.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T03:00:00","25.9","31.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T04:00:00","25.8","31.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T05:00:00","25.6","30.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T06:00:00","25.3","30.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T07:00:00","25.1","30.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T08:00:00","25.9","31.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T09:00:00","27.0","34.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T10:00:00","27.2","37.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T11:00:00","27.2","39.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T12:00:00","27.0","40.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T13:00:00","26.9","41.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T14:00:00","26.8","42.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T15:00:00","26.8","41.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T16:00:00","26.7","40.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T17:00:00","26.8","38.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T18:00:00","26.7","36.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T19:00:00","26.8","35.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T20:00:00","26.6","34.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T21:00:00","26.5","33.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T22:00:00","26.2","33.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-25T23:00:00","26.0","32.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T00:00:00","26.2","32.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T01:00:00","25.8","31.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T02:00:00","25.7","31.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T03:00:00","25.6","31.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T04:00:00","25.5","31.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T05:00:00","25.3","30.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T06:00:00","25.1","30.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T07:00:00","24.9","30.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T08:00:00","25.7","31.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T09:00:00","26.8","34.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T10:00:00","27.1","36.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T11:00:00","27.1","38.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T12:00:00","26.9","40.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T13:00:00","26.8","41.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T14:00:00","26.7","42.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T15:00:00","26.7","41.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T16:00:00","26.5","40.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T17:00:00","26.6","37.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T18:00:00","26.5","36.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T19:00:00","26.6","35.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T20:00:00","26.4","34.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T21:00:00","26.3","33.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T22:00:00","26.1","33.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-26T23:00:00","25.9","32.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T00:00:00","25.9","32.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T01:00:00","25.7","31.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T02:00:00","25.6","31.5"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T03:00:00","25.4","31.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T04:00:00","25.3","30.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T05:00:00","25.1","30.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T06:00:00","24.9","30.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T07:00:00","24.7","30.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T08:00:00","25.5","31.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T09:00:00","26.6","34.0"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T10:00:00","27.0","36.4"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T11:00:00","27.0","38.6"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T12:00:00","26.8","40.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T13:00:00","26.6","41.2"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T14:00:00","26.5","41.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T15:00:00","26.5","41.3"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T16:00:00","26.2","39.8"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T17:00:00","26.3","37.7"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T18:00:00","26.2","36.1"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T19:00:00","26.2","34.9"
"USW00014745","CONCORD MUNICIPAL AIRPORT, NH US","11-27T20:00:00","26.1","34.1"
